Date,elecCEF,elecCampus,cwLoads,hwLoads,hwStorage,cwStorage,gHeater,elecHeater,hwHeater,elecHRC,hwHRC,cwHRC,elecChiller,cwChiller,elecPrice,elecGrid,gGrid
2016-07-24T16:00:00.0,10554.715514617877,22052.99,9173.81476,38.036889,462.5115068923309,72449.08745768316,0.0,0.0,0.0,5259.405436679532,64.9976243154554,3963.269775332646,5295.310077938346,11621.18702088914,0.027999999999999997,32607.70551461788,0.0
2016-07-24T17:00:00.0,9973.17551461788,22634.53,11318.7151,34.833721999999995,489.4722422077862,78859.72949390493,0.0,0.0,0.0,4677.8654366795345,57.81074380215663,3525.045353790038,5295.310077938346,11621.18702088914,0.031,32607.70551461788,0.0
2016-07-24T18:00:00.0,9457.825514617878,23149.88,12830.3286,27.107611,512.4492640099429,82687.2467685841,0.0,0.0,0.0,4162.515436679532,51.441863118921496,3136.6989706659447,5295.310077938346,11621.18702088914,0.033,32607.70551461788,0.0
2016-07-24T19:00:00.0,9188.485514617878,23419.22,13669.7267,29.151945,536.7835161288644,84614.80416013919,0.0,0.0,0.0,3893.175436679532,48.113262511135446,2933.735518971673,5295.310077938346,11621.18702088914,0.037000000000000005,32607.70551461788,0.0
2016-07-24T20:00:00.0,8330.037597551665,23559.11,14156.7731,30.612221999999996,555.7448336399999,85500.0,0.0,0.0,0.0,2862.1175975516644,35.371078840000095,2156.773100000006,5467.92,12000.0,0.038,31889.147597551666,0.0
2016-07-24T21:00:00.0,8500.745905716374,23584.91,14285.4118,27.984444,560.50369048,85500.0,0.0,0.0,0.0,3032.825905716374,37.48075352000003,2285.4118000000017,5467.92,12000.0,0.04,32085.655905716376,0.0
2016-07-24T22:00:00.0,1702.6650819714077,23720.32,14806.4536,29.472194,570.0,85500.0,0.0,0.0,0.0,0.0,0.0,0.0,1702.6650819714077,3736.700790000017,0.048,25422.98508197141,0.0
2016-07-24T23:00:00.0,0.0,23927.85,14125.5601,29.930221999999997,540.527806,74430.24719000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,23927.85,0.0
2016-07-25T00:00:00.0,0.0,24007.64,13434.567,29.962611,510.59758400000004,60304.68709000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,24007.64,0.0
2016-07-25T01:00:00.0,0.0,23720.56,12761.2615,30.059361,480.63497300000006,46870.120090000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,23720.56,0.0
2016-07-25T02:00:00.0,0.0,23421.46,11533.5485,31.121306,450.57561200000004,34108.85859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,23421.46,0.0
2016-07-25T03:00:00.0,0.0,23722.75,9810.04856,33.090806,419.45430600000003,22575.31009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,23722.75,0.0
2016-07-25T04:00:00.0,0.0,23768.36,8265.26153,33.932916999999996,386.36350000000004,12765.26153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,23768.36,0.0
2016-07-25T05:00:00.0,3501.6690317722,22898.05,7684.82867,34.663194,352.43058300000007,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,3501.6690317722,7684.82867,0.039,26399.719031772198,0.0
